company,address,price,sq_meter_price,area,n_rooms,floor,build_year,type
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",339 000 z³,9 533 z³,"35,56",2,2,,Mieszkanie
Dekpol,Gdañsk,802 575 z³,19 480 z³,"41,20",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",518 000 z³,12 339 z³,"41,98",2,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",491 000 z³,9 121 z³,"53,83",3,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",538 000 z³,12 477 z³,"43,12",2,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",482 000 z³,13 055 z³,"36,92",2,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",540 000 z³,11 963 z³,"45,14",2,1,,Mieszkanie
Dekpol,Gdañsk,817 950 z³,19 691 z³,"41,54",2,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",352 500 z³,9 902 z³,"35,60",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",521 500 z³,12 094 z³,"43,12",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",522 500 z³,9 254 z³,"56,46",3,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",479 000 z³,12 585 z³,"38,06",2,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",505 500 z³,12 088 z³,"41,82",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",347 000 z³,9 747 z³,"35,60",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",470 000 z³,9 497 z³,"49,49",3,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",540 000 z³,11 963 z³,"45,14",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",317 000 z³,10 057 z³,"31,52",1,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",440 000 z³,9 767 z³,"45,05",2,2,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",347 000 z³,9 758 z³,"35,56",2,1,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Nadwiœlañska 38",479 000 z³,12 974 z³,"36,92",2,,,Mieszkanie
Dekpol,"Gdañsk Sobieszewo, Kwiatowa",536 000 z³,9 191 z³,"58,32",3,2,,Mieszkanie
Dekpol,Gdañsk,809 340 z³,19 483 z³,"41,54",2,1,,Mieszkanie
Stalko Nieruchomoœci,"Kosakowo, Kminkowa",519 000 z³,"4 498,57 z³","115,37",4,,2021,Dom bliŸniak
Maækowski Nieruchomoœci,Gdañsk Borkowo,669 000 z³,4 993 z³,134,5,,2020,Dom
Pepper House,"Reda, Leœna","266 332,50 z³",5 985 z³,"44,50",3,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",507 528 z³,5 565 z³,"91,20",4,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",264 537 z³,5 985 z³,"44,20",2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",286 083 z³,5 985 z³,"47,80",2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",395 724 z³,5 880 z³,"67,30",3,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",268 065 z³,6 038 z³,"44,40",3,1,2021,Mieszkanie
Pepper House,"Reda, Leœna",294 000 z³,5 880 z³,50,2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna","287 988,75 z³",6 050 z³,"47,60",2,1,2021,Mieszkanie
Pepper House,"Reda, Leœna",296 625 z³,5 932 z³,50,2,1,2021,Mieszkanie
Siódme Niebo,"Gdañsk Jasieñ, Jab³oniowa 18",496 240 z³,8 000 z³,"62,03",3,1,2020,Mieszkanie
Siódme Niebo,"Gdañsk Jasieñ, Jab³oniowa 18",439 572 z³,8 400 z³,"52,33",3,1,2020,Mieszkanie
PARTNERZY Nieruchomoœci,"Sopot Górny Sopot, Miko³aja Reja",649 000 z³,14 069 z³,"46,13",2,1,2021,Mieszkanie
Artflat Nieruchomoœci,"Puck, Marii Konopnickiej",599 000 z³,4 538 z³,132,4,,2019,Dom bliŸniak
MW,"Reda, D³uga",330 220 z³,4 806 z³,"68,71",3,2,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Puck, Nowy Œwiat",687 328 z³,"11 000,77 z³","62,48",3,3,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Puck, Nowy Œwiat",693 288 z³,"10 192,41 z³","68,02",4,1,2020,Mieszkanie
MW,"Reda, D³uga",293 881 z³,5 184 z³,"56,69",2,2,2021,Mieszkanie
Home Experts,"Gdynia Oksywie, Bosmañska",267 029 z³,10 080 z³,"26,49",1,3,2021,Mieszkanie
Home Experts,"Gdynia Oksywie, Bosmañska",333 285 z³,8 650 z³,"38,53",2,2,2021,Mieszkanie
Home Experts,"Gdynia Oksywie, Bosmañska",412 050 z³,8 200 z³,"50,25",3,3,2021,Mieszkanie
Nowodworski Estates,"Gdynia Red³owo, Zwyciêstwa",627 917 z³,13 068 z³,"48,05",2,6,2020,Mieszkanie
,"Gdañsk Dolne Miasto, Kamienna Grobla",1 051 262 z³,11 800 z³,"89,09",2,Parter,2019,Lokal us³ugowy
Navigat Nieruchomoœci,"Gdañsk D³ugie Ogrody, Œw. Barbary",699 000 z³,10 340 z³,"67,60",3,Parter,2019,Mieszkanie
Pepper House,"Reda, Leœna","223 991,25 z³",6 038 z³,"37,10",2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",225 330 z³,6 090 z³,37,2,1,2021,Mieszkanie
Pepper House,"Reda, Leœna",224 112 z³,6 090 z³,"36,80",2,1,2021,Mieszkanie
Pepper House,"Reda, Leœna","401 594,50 z³",5 985 z³,"67,10",3,1,2021,Mieszkanie
Nowodworski Estates,"Reda, Morska",516 075 z³,5 724 z³,"90,16",4,12,2021,Mieszkanie
Pepper House,"Reda, Leœna","224 201,25 z³",6 142 z³,"36,50",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna","297 454,50 z³",5 985 z³,"49,70",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna","398 070,75 z³",5 933 z³,"67,10",3,1,2021,Mieszkanie
Pepper House,"Reda, Leœna",265 650 z³,6 038 z³,44,2,1,2021,Mieszkanie
Pepper House,"Reda, Leœna",226 044 z³,6 143 z³,"36,80",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna",514 269 z³,5 670 z³,"90,70",4,2,2021,Mieszkanie
Pepper House,"Reda, Leœna",400 995 z³,5 985 z³,67,3,2,2021,Mieszkanie
Pepper House,"Reda, Leœna",289 275 z³,6 090 z³,"47,50",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna",266 742 z³,6 090 z³,"43,80",2,2,2021,Mieszkanie
Dom & House,"Gdañsk Œródmieœcie, Wa³owa",625 278 z³,13 800 z³,"45,31",3,4,2020,Mieszkanie
Nowodworski Estates,"Reda, D³uga",330 220 z³,4 806 z³,"68,71",2,2,2021,Mieszkanie
Makurat Invest,"¯ukowo, Jab³oniowa",491 400 z³,5 400 z³,91,4,5,2022,Mieszkanie
PB SZYMICHOWSKI,"Pruszcz Gdañski, ul. Cicha","349 625,16 z³",6 588 z³,"53,07",3,2,2021,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Gdynia Dzia³ki Leœne, Kielecka",954 293 z³,"13 910,98 z³","68,60",3,6,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Gdynia Dzia³ki Leœne, Kielecka",2 361 960 z³,"15 948,41 z³","148,10",5,6,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Gdynia Dzia³ki Leœne, Kielecka",737 343 z³,"14 776,41 z³","49,90",2,5,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Gdynia Dzia³ki Leœne, Kielecka",849 360 z³,"12 256,28 z³","69,30",3,1,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Gdynia Dzia³ki Leœne, Kielecka",848 669 z³,"13 076,56 z³","64,90",3,1,2020,Mieszkanie
Agencja - Orfin Nieruchomoœci,"Gdynia Dzia³ki Leœne, Kielecka",733 779 z³,"14 057,07 z³","52,20",2,Parter,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",311 760 z³,6 000 z³,"51,96",3,1,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",330 660 z³,6 000 z³,"55,11",3,1,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",244 503 z³,6 300 z³,"38,81",2,3,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",235 290 z³,6 665 z³,"35,30",2,1,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",237 248 z³,6 400 z³,"37,07",2,2,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",282 303 z³,6 300 z³,"44,81",3,3,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",354 413 z³,5 900 z³,"60,07",4,1,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",305 266 z³,6 201 z³,"49,23",3,1,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",354 413 z³,5 900 z³,"60,07",4,1,2020,Mieszkanie
Home Experts,"Pruszcz Gdañski, Gen. Stanis³awa Skalskiego",305 266 z³,6 201 z³,"49,23",3,1,2020,Mieszkanie
PARTNERZY Nieruchomoœci,"Bojano, Rzemieœlnicza",585 000 z³,4 680 z³,125,5,,2020,Dom bliŸniak
Pepper House,"Reda, Leœna","496 408,50 z³",5 408 z³,"91,80",4,3,2021,Mieszkanie
Pepper House,"Reda, Leœna","511 192,50 z³",5 618 z³,91,4,1,2021,Mieszkanie
Nowodworski Estates,"Gdañsk Stare Przedmieœcie, Wilcza",838 083 z³,10 181 z³,"82,32",3,3,2020,Mieszkanie
Stalko Nieruchomoœci,"Puck, Informacja W Biurze",599 000 z³,4 538 z³,132,4,,2019,Dom bliŸniak
Expander,"Gdañsk Suchanino, Powstañców Warszawskich",731 268 z³,10 800 z³,"67,71",3,1,2022,Mieszkanie
Home Experts,"Gdynia Oksywie, In¿. J. Œmidowicza","414 333,50 z³",8 050 z³,"51,47",3,Parter,2020,Mieszkanie
MW,"Rumia, Husarska",348 143 z³,"5 939,99 z³","58,61",3,1,2021,Mieszkanie
MW,"Rumia, Kosynierów",364 143 z³,"5 292,01 z³","68,81",3,1,2020,Mieszkanie
MW,"Rumia, Apolinarego Formeli",339 184 z³,5 800 z³,"58,48",3,2,2020,Mieszkanie
My Place,Gdañsk Szadó³ki,489 000 z³,6 568 z³,"74,45",4,3,2020,Mieszkanie
Pepper House,"Reda, Leœna",244 209 z³,6 090 z³,"40,10",2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",272 223 z³,6 090 z³,"44,70",2,Parter,2021,Mieszkanie
Walczuk Nieruchomoœci,"Gdañsk Siedlce, Jacka Malczewskiego",1 450 663 z³,6 432 z³,"225,55",5,Parter,2020,Mieszkanie
Pepper House,"Reda, Leœna","237 100,50 z³",6 142 z³,"38,60",2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",245 700 z³,6 142 z³,40,2,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",510 867 z³,5 577 z³,"91,60",4,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna","333 364,50 z³",5 985 z³,"55,70",3,Parter,2021,Mieszkanie
Pepper House,"Reda, Leœna",237 888 z³,6 195 z³,"38,40",2,1,2021,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",740 375 z³,12 500 z³,"59,23",1,3,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",602 091 z³,13 300 z³,"45,27",2,2,2022,Mieszkanie
Pepper House,"Reda, Leœna","273 341,25 z³",6 142 z³,"44,50",2,1,2021,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",968 040 z³,12 000 z³,"80,67",3,2,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",583 983 z³,12 900 z³,"45,27",2,1,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B","1 405 993,60 z³",13 540 z³,"103,84",3,3,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",1 567 620 z³,13 500 z³,"116,12",4,1,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",1 198 440 z³,12 000 z³,"99,87",4,Parter,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B",968 040 z³,12 000 z³,"80,67",3,1,2022,Mieszkanie
Cordia Polska,"Gdañsk Wrzeszcz, Jaœkowa Dolina 87B","1 761 052,40 z³",11 320 z³,"155,57",3,3,2022,Mieszkanie
Pepper House,"Reda, Leœna",519 372 z³,5 670 z³,"91,60",4,1,2021,Mieszkanie
Pepper House,"Reda, Leœna","247 180,50 z³",6 195 z³,"39,90",2,1,2021,Mieszkanie
Pepper House,"Reda, Leœna",246 561 z³,6 195 z³,"39,80",2,1,2021,Mieszkanie
Pepper House,"Reda, Leœna","523 037,50 z³",5 723 z³,"91,40",4,2,2021,Mieszkanie
Pepper House,"Reda, Leœna","274 484,50 z³",6 196 z³,"44,30",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna","248 651,50 z³",6 248 z³,"39,80",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna","248 026,75 z³",6 248 z³,"39,70",2,2,2021,Mieszkanie
Pepper House,"Reda, Leœna","404 513,50 z³",6 038 z³,67,3,2,2021,Mieszkanie
JD Invest,"Gdañsk Kowale, ul. Leœna Dolina",579 000 z³,"4 991,38 z³",116,4,Parter,2021,Dom
Pepper House,"Reda, Leœna","239 279,25 z³",6 248 z³,"38,30",2,2,2021,Mieszkanie
JD Invest,"Gdañsk Kowale, ul. Leœna Dolina",469 000 z³,"4 043,10 z³",116,4,Parter,2021,Dom
Partner House,"Gdañsk Œw. Wojciech, Kazimierza Wielkiego",415 000 z³,6 748 z³,"61,50",3,Parter,2020,Mieszkanie
Partner House,"Wiœlinka, £¹kowa",1 063 710 z³,16 935 z³,"62,81",3,1,2020,Mieszkanie
Partner House,"Wiœlinka, £¹kowa",913 940 z³,17 435 z³,"52,42",3,2,2020,Mieszkanie
Partner House,"Wiœlinka, £¹kowa",726 000 z³,17 477 z³,"41,54",2,1,2020,Mieszkanie
MW,"Gdañsk Sobieszewo, £¹kowa",905 177 z³,"17 832,49 z³","50,76",3,Parter,2020,Mieszkanie
MW,"Pruszcz Gdañski, D¹browskiego Jana Henryka",679 000 z³,"4 982,02 z³","136,29",4,Parter,2020,Dom szeregowy
Nowodworski Estates,"Gdynia Wzgórze œw. Maksymiliana, Zwyciêstwa",637 424 z³,12 528 z³,"50,88",2,4,2019,Mieszkanie
Take Home biuro Developera,"Gdynia Oksywie, Bosmañska",409 000 z³,8 139 z³,"50,25",3,3,2021,Mieszkanie
Magic House,"Kosakowo, Kminkowa",519 000 z³,"4 398,31 z³",118,4,,2021,Dom bliŸniak
Flize-Gres Nieruchomoœci,"Sopot Górny Sopot, Miko³aja Reja",649 000 z³,14 069 z³,"46,13",2,1,2020,Mieszkanie
Dom & House,"Gdañsk Siedlce, Powstañców Warszawskich",821 182 z³,12 200 z³,"67,31",3,4,,Mieszkanie
Grupa Twój Dom,"Gdynia Pogórze, Tadeusza Koœciuszki",303 925 z³,6 990 z³,"43,48",2,2,2022,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,683 424 z³,15 120 z³,"45,20",2,4,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,940 766 z³,"12 959,99 z³","72,59",3,3,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,786 780 z³,13 500 z³,"58,28",3,3,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,562 874 z³,"12 419,99 z³","45,32",2,2,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,630 396 z³,10 800 z³,"58,37",3,Parter,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,794 513 z³,9 720 z³,"81,74",3,Parter,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,794 513 z³,9 720 z³,"81,74",3,Parter,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,707 616 z³,16 200 z³,"43,68",2,9,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,759 790 z³,"16 207,12 z³","46,88",2,8,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,900 623 z³,11 880 z³,"75,81",3,8,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,660 442 z³,"15 120,01 z³","43,68",2,8,2023,Mieszkanie
Nowodworski Estates,"Rumia Bia³a Rzeka, Kosynierów",364 142 z³,5 292 z³,"68,81",3,1,2020,Mieszkanie
Nowodworski Estates,"Gdynia Wzgórze œw. Maksymiliana, Zwyciêstwa",599 693 z³,13 392 z³,"44,78",2,7,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,1 108 447 z³,15 120 z³,"73,31",3,8,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,1 387 260 z³,15 120 z³,"91,75",4,8,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,637 065 z³,13 500 z³,"47,19",2,7,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,812 592 z³,10 800 z³,"75,24",3,6,2023,Mieszkanie
Nowodworski Estates,"Gdynia Wzgórze œw. Maksymiliana, Zwyciêstwa",585 185 z³,13 068 z³,"44,78",2,6,2021,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","425 001,90 z³",13 407 z³,"31,70",1,2,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",808 785 z³,13 500 z³,"59,91",3,3,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","505 579,20 z³",13 776 z³,"36,70",2,3,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","371 033,19 z³",12 177 z³,"30,47",1,1,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","568 811,04 z³",13 776 z³,"41,29",2,3,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",955 903 z³,13 900 z³,"68,77",3,4,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",557 550 z³,13 500 z³,"41,30",2,1,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",587 414 z³,13 900 z³,"42,26",2,2,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","644 406,84 z³",12 177 z³,"52,92",3,2,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",748 875 z³,12 500 z³,"59,91",3,1,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","673 753,41 z³",12 177 z³,"55,33",2,2,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","661 454,64 z³",12 177 z³,"54,32",2,,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","751 680,16 z³",13 838 z³,"54,32",2,4,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",581 913 z³,14 022 z³,"41,50",2,5,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","365 431,77 z³",12 177 z³,"30,01",1,,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","523 475,70 z³",13 530 z³,"38,69",1,3,2022,Mieszkanie
Ratajczak Nieruchomoœci,"Gdañsk D³ugie Ogrody, Œw. Barbary",549 000 z³,12 211 z³,"44,96",2,1,,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","661 454,64 z³",12 177 z³,"54,32",2,1,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",769 226 z³,13 900 z³,"55,34",2,4,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","528 234,57 z³",13 653 z³,"38,69",1,3,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","426 803,85 z³",12 177 z³,"35,05",1,2,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","471 128,13 z³",12 177 z³,"38,69",1,,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","344 122,02 z³",12 177 z³,"28,26",1,,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",684 336 z³,15 900 z³,"43,04",2,3,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",459 650 z³,14 500 z³,"31,70",1,3,2022,Mieszkanie
,"Juszkowo , Firmowa",528 150 z³,"4 749,98 z³","111,19",4,Parter,2020,Dom
Ratajczak Nieruchomoœci,Gdañsk D³ugie Ogrody,549 000 z³,12 208 z³,"44,97",2,1,,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",711 501 z³,11 900 z³,"59,79",3,,2022,Mieszkanie
Ratajczak Nieruchomoœci,Gdañsk D³ugie Ogrody,1 090 000 z³,11 010 z³,99,3,6,,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",654 565 z³,15 500 z³,"42,23",2,5,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",468 980 z³,17 900 z³,"26,20",1,5,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","644 406,84 z³",12 177 z³,"52,92",3,1,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","673 875,18 z³",12 177 z³,"55,34",2,1,2022,Mieszkanie
Ratajczak Nieruchomoœci,"Gdañsk D³ugie Ogrody, Œw. Barbary",449 000 z³,13 214 z³,"33,98",1,3,,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","391 256,85 z³",13 899 z³,"28,15",1,4,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",522 245 z³,14 900 z³,"35,05",1,4,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","444 497,40 z³",14 022 z³,"31,70",1,5,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C","556 390,50 z³",13 407 z³,"41,50",2,2,2022,Mieszkanie
Moderna,"Gdañsk D³ugie Ogrody, £¹kowa 60C",493 560 z³,13 500 z³,"36,56",1,2,2022,Mieszkanie
,"Juszkowo, Firmowa",568 195 z³,4 750 z³,"119,62",4,1,2020,Dom
Dom & House,"Gdañsk Siedlce, Powstañców Warszawskich",577 152 z³,12 800 z³,"45,09",2,5,,Mieszkanie
Dom & House,"Gdañsk Siedlce, Powstañców Warszawskich",1 010 568 z³,12 300 z³,"82,16",4,Parter,,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,614 250 z³,14 040 z³,"43,75",2,6,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,632 426 z³,"12 419,99 z³","50,92",3,6,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,735 626 z³,11 340 z³,"64,87",3,5,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,933 891 z³,10 044 z³,"92,98",4,5,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,700 596 z³,10 800 z³,"64,87",3,4,2023,Mieszkanie
Nowodworski Estates,Gdynia Wielki Kack,405 527 z³,5 022 z³,"80,75",1,2,2020,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",175 000 z³,"6 099,69 z³","28,69",1,1,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",259 000 z³,5 913 z³,"43,80",2,2,,Mieszkanie
U¿lis Nieruchomoœci,Wiele,399 000 z³,1 995 z³,200,6,,,Dom wolnostoj¹cy
U¿lis Nieruchomoœci,Tczew,1 028 109 z³,5 700 z³,"180,37",1,,,Lokal us³ugowy
U¿lis Nieruchomoœci,"Tczew, Sambora",298 000 z³,6 000 z³,"49,67",2,2,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Stefana Kardyna³a Wyszyñskiego",457 994 z³,6 200 z³,"73,87",1,2,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",199 000 z³,6 021 z³,"33,05",2,1,,Mieszkanie
U¿lis Nieruchomoœci,Tczew,520 000 z³,4 387 z³,"118,52",5,,,Dom bliŸniak
U¿lis Nieruchomoœci,"Tczew, Stefana Kardyna³a Wyszyñskiego",575 592 z³,5 800 z³,"99,24",1,2,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",155 000 z³,6 057 z³,"25,59",1,1,,Mieszkanie
U¿lis Nieruchomoœci,Tczew,379 000 z³,5 215 z³,"72,68",4,Parter,2020,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Stefana Kardyna³a Wyszyñskiego",466 513 z³,5 900 z³,"79,07",2,2,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Stefana Kardyna³a Wyszyñskiego",355 872 z³,6 600 z³,"53,92",,1,,Mieszkanie
U¿lis Nieruchomoœci,Tczew,595 000 z³,"5 020,25 z³","118,52",5,,,Dom bliŸniak
U¿lis Nieruchomoœci,Tczew,371 000 z³,5 117 z³,"72,50",4,1,2020,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Stefana Kardyna³a Wyszyñskiego",523 276 z³,5 800 z³,"90,22",2,2,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",185 000 z³,6 090 z³,"30,38",2,2,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",175 000 z³,6 100 z³,"28,69",1,Parter,,Mieszkanie
U¿lis Nieruchomoœci,"Tczew, Sambora",199 000 z³,6 021 z³,"33,05",2,Parter,,Mieszkanie
Alking Nieruchomoœci,"Gdañsk Wrzeszcz, Joachima Lelewela",729 990 z³,12 932 z³,"56,45",3,3,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,864 063 z³,9 288 z³,"93,03",4,4,2023,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,732 110 z³,"9 719,99 z³","75,32",3,3,2023,Mieszkanie
